type,K,RendertimeFeet,nTravFeet,nTravPFeet,nbNodesFeet,nbKdNodesFeet,nbBSPNodesFeet,SAFeet,BuildtimeFeet,nbPrimIntFeet,nbPrimIntPFeet,nbBSPNodeTravFeet,nbBSPNodeTravPFeet,nbKdNodeTravFeet,nbKdNodeTravPFeet,nbLeafNodeTravFeet,nbLeafNodeTravPFeet,nbNodeTravFeet,nbKdNodeTravPercFeet,nbKdNodeTravPPercFeet,nbKdNodePercFeet,nbNodesTovKdFeet,SATovKdFeet,RendertimeTovKdFeet,BuildtimeTovKdFeet,nbPrimIntTovKdFeet,nbPrimIntPTovKdFeet,nbLeafNodeTravTovKdFeet,nbLeafNodeTravPTovKdFeet,nbNodeTravTovKdFeet,nbNodeTravPTovKdFeet,RendertimeSponza,nTravSponza,nTravPSponza,nbNodesSponza,nbKdNodesSponza,nbBSPNodesSponza,SASponza,BuildtimeSponza,nbPrimIntSponza,nbPrimIntPSponza,nbBSPNodeTravSponza,nbBSPNodeTravPSponza,nbKdNodeTravSponza,nbKdNodeTravPSponza,nbLeafNodeTravSponza,nbLeafNodeTravPSponza,nbNodeTravSponza,nbKdNodeTravPercSponza,nbKdNodeTravPPercSponza,nbKdNodePercSponza,nbNodesTovKdSponza,SATovKdSponza,RendertimeTovKdSponza,BuildtimeTovKdSponza,nbPrimIntTovKdSponza,nbPrimIntPTovKdSponza,nbLeafNodeTravTovKdSponza,nbLeafNodeTravPTovKdSponza,nbNodeTravTovKdSponza,nbNodeTravPTovKdSponza,RendertimeConference,nTravConference,nTravPConference,nbNodesConference,nbKdNodesConference,nbBSPNodesConference,SAConference,BuildtimeConference,nbPrimIntConference,nbPrimIntPConference,nbBSPNodeTravConference,nbBSPNodeTravPConference,nbKdNodeTravConference,nbKdNodeTravPConference,nbLeafNodeTravConference,nbLeafNodeTravPConference,nbNodeTravConference,nbKdNodeTravPercConference,nbKdNodeTravPPercConference,nbKdNodePercConference,nbNodesTovKdConference,SATovKdConference,RendertimeTovKdConference,BuildtimeTovKdConference,nbPrimIntTovKdConference,nbPrimIntPTovKdConference,nbLeafNodeTravTovKdConference,nbLeafNodeTravPTovKdConference,nbNodeTravTovKdConference,nbNodeTravPTovKdConference
bsparbitraryfastkd,3,10.763867423,711834125,264283798,963205,481602,0,919.833449,30.638282514,147832847,67184380,0,0,585382577,219257770,126451548,45026028,585382577,100,100,100,99.9819385724621,99.9926375787131,101.543835769421,3439.14352116151,100.17034525796,100.259002949076,100.005315361774,100.029780535118,99.9810472718039,99.9849984495692,155.565664306,8654886106,5536295888,4934455,2467227,0,3438.816884,208.577754095,1159049064,591169428,0,0,7262641839,4680728253,1392244267,855567635,7262641839,100,100,100,100.153850057085,99.6873362113843,95.1500441959208,3337.46603638112,98.7208097126787,98.746424643768,100.151774966051,99.9893244853349,100.202546513415,100.136290772631,206.620513558,8176612255,3907983725,1760555,880277,0,1403.633661,103.459723127,1779186555,600639921,0,0,6707528817,3272525044,1469083438,635458681,6707528817,100,100,100,101.155916588765,99.7798035667841,97.1692120241153,3354.57020902066,99.667550022192,99.6858506156546,100.096361429942,99.9170950232241,100.081196185873,99.6632988999875
bsparbitraryfastkd,4,7.639402089,611490898,231009077,1266401,251688,381512,314.036034,58.582710868,37507298,15688002,117499315,49334671,392572981,146255300,101418602,35419106,510072296,76.964184112442,74.7764822767932,39.7485786481365,131.454079858498,34.1380185386349,72.068352444068,6575.90223739524,25.414642730605,23.4111476325764,80.2077905488376,78.6870518520994,87.1183467737776,89.1921091197192,136.153764469,8641484813,5569593616,6153357,1437669,1639009,1872.726182,353.566348986,758884637,364353014,601382884,400884572,6665655990,4322250664,1374445939,846458380,7267038874,91.7245126326264,91.5123206944312,46.7279643823631,124.893710516301,54.2881725995667,83.276967089496,5657.43785317869,64.6372169825179,60.8599764071033,98.8714435020405,98.9247350633488,100.263212330879,101.043516689401,168.324735563,7959439583,3808010543,2149397,572585,502113,913.446544,162.783498396,888015779,224320864,435012629,206505845,6118210930,3001078694,1406216024,600426004,6553223559,93.3618527571432,93.56195160286,53.2786885245902,123.497546880467,64.9339776193055,79.15952601789,5278.07979506254,49.7454057446934,37.2296535026325,95.8128747122126,94.4086907455164,97.7788497897945,97.6855646203377
bsparbitraryfastkd,5,7.330904632,587725993,220506689,1381761,221626,469254,274.448633,81.512042001,29747120,11751107,127329586,50923119,365114819,137014013,95281588,32569557,492444405,74.143358172584,72.9041736148235,32.0787980546549,143.428598713487,29.8345779047031,69.1580587849362,9149.71689474721,20.1564086825032,17.5361337169132,75.3542792225102,72.356496532095,84.1075721579605,85.7022939330108,137.123612671,8563656276,5512156925,6485711,1276193,1966662,1783.272798,479.596273044,690870124,323752203,686831005,460209966,6528344805,4225299233,1348480466,826647726,7215175810,90.4807447096705,90.1780159539924,39.3539951678382,131.639446911074,51.6950221449599,83.8701641789393,7674.05076061123,58.8441509216203,54.0781897753911,97.0036044522259,96.6094839598254,99.5476585147892,100.238571053166,167.696328647,7793956538,3768248341,2282219,530893,610216,913.266333,217.535856118,879203288,220504619,581134612,267108358,5858896452,2914933887,1353925474,586206096,6440031064,90.9762141482739,91.6057570128206,46.5243022358074,131.129078501549,64.9211669987852,78.8639996744174,7053.36608557776,49.2517422864719,36.5962862959551,92.2500452249399,92.1728067433943,96.0899356445207,96.9076853841862
bsparbitraryfastkd,6,7.178764979,580340436,215112768,1422033,209851,501165,262.303982,100.86371314,28052111,10757469,132411034,51011450,354761311,132958846,93168091,31142472,487172345,72.8204945623504,72.2719095913179,29.5142444051892,147.608884976733,28.5143653300428,67.7228084858441,11321.9396487782,19.0078842497339,16.0533313873789,73.6828015906099,69.1860858675132,83.20712499607,83.8933542028034,131.391738121,8446792431,5468250119,6638291,1213321,2105824,1779.862222,591.412227877,688059300,325338274,797701290,498192226,6348290443,4156524206,1300800698,813533687,7145991733,88.8370807047504,89.2970445508763,36.5552273251093,134.73633895725,51.5961534794115,80.3643255403745,9463.22503377313,58.6047418837646,54.3431203233239,93.5737369294391,95.0768594807749,98.5931269755422,99.5798117098888,167.053413254,7859006712,3755196562,2306635,508497,644820,889.601039,266.633254579,841074268,206118919,499834112,233701680,5979918993,2934157345,1379253607,587337537,6479753105,92.286216713808,92.6227247438828,44.089959655498,132.531944563348,63.2388773442411,78.5616503042594,8645.29640628345,47.1158077508452,34.2087481203139,93.9757837973964,92.3507102031948,96.6826173141318,96.4757417091284
bsparbitraryfastkd,7,7.121431034,573814752,213414808,1432135,205222,510845,257.298766,117.575819566,26697240,10251197,132178469,50748622,349424515,131609846,92211768,31056340,481602984,72.5544746624743,72.1709539696287,28.659608667904,148.657485787006,27.9702616664554,67.1819333090788,13197.8715817668,18.089834583478,15.297823545511,72.9264851617852,68.9947350990854,82.2558999899066,83.158335233665,131.566964062,8450484815,5475799931,6671993,1184294,2151702,1757.070617,693.082520152,693761530,333330587,828348623,522618640,6323561907,4140630975,1298574285,812550316,7151910530,88.4177994184164,88.7928229636491,35.5004622307701,135.42038310288,50.9354511311698,80.4715005786762,11090.0579088754,59.0904234482923,55.6781222635526,93.4135788170714,94.9619339062369,98.6747885175601,99.7623647759756,172.016817989,7895271832,3854671186,2349075,505481,669056,941.235268,316.010197115,1053914242,315685528,672763122,316147172,5845435632,2936592782,1377073078,601931232,6518198754,89.6786957963326,90.2805887814295,43.0366178332398,134.970412603271,66.909388653632,80.8958334826461,10246.2906428567,59.0388063232839,52.3930882471797,93.8272129175901,94.6453670450217,97.256254289095,99.0607527584237
bsparbitraryfastkd,8,7.103370119,570596593,213772180,1438989,204348,515146,256.289986,131.497224563,26818979,10124022,134773744,52154136,345189628,130709384,90633221,30908660,479963372,71.9199939282033,71.4792015378464,28.4016266987633,149.368939949905,27.8605998868731,67.0115508141508,14760.5476155497,18.1723239483846,15.1080407611786,71.6780774273984,68.6666493530048,81.9758606936919,83.3886469048863,130.85462326,8435798294,5473244186,6660847,1171880,2158543,1757.546409,779.747653165,692765662,328270663,845677511,528404969,6295860108,4132501225,1294260675,812337992,7141537619,88.1583272942499,88.6630421852253,35.18712187611,135.194154509704,50.9492437926201,80.0358050857457,12476.7922671215,59.0056014175599,54.8329340986985,93.1032771636537,94.9371198150259,98.5316736400818,99.7122312339336,171.561943915,7862481559,3777393532,2352155,499249,676828,906.195929,358.660857007,926837523,233787009,702194209,312641969,5803952834,2879669843,1356334516,585081720,6506147043,89.2072188907028,90.2064087904957,42.450366770203,135.147379652352,64.418554713358,80.6819159263509,11629.1924015744,51.9201457129082,38.8007124405817,92.4141858942133,91.9960141571997,97.076434017595,97.2204404927746
bsparbitraryfastkd,9,7.10671844,566601049,210741238,1442713,203395,517961,251.747684,142.811527254,26433056,9897840,136313206,51035074,340313961,129416075,89973882,30290089,476627167,71.4004539737031,71.7180664779253,28.1962027071238,149.755496019739,27.3668183678896,67.0431381000552,16030.5767295653,17.9108256350024,14.7705101952192,71.1566333986918,67.292432613847,81.4060499700403,82.2885677118215,131.280726766,8416873964,5456410681,6643977,1162595,2159393,1766.649957,858.817751824,697735481,329318596,872763858,542966713,6256370333,4107773157,1287739773,805670811,7129134191,87.7577860842934,88.3251541006958,34.9969656723624,134.851746796905,51.2131451519553,80.2964266541928,13741.9979929801,59.4289006298575,55.0079763659657,92.6341928763922,94.1579331123739,98.3605437539264,99.4947398691016,170.126749518,7779332455,3729341524,2378681,501558,687782,937.430785,397.51598821,953925362,249575099,658395842,307068313,5771844958,2844783066,1349091655,577490145,6430240800,89.7609457798221,90.2575256230062,42.1711201170397,136.671479634138,66.6389401905033,80.0069746716978,12889.0282261993,53.4375686840623,41.4209997811671,91.9206917782972,90.8023439102888,95.943857802915,95.9882359493456
bsparbitraryfastkd,10,7.115477561,565930400,210716997,1448831,203873,520542,247.692864,152.695802781,26386323,10067632,134325854,51318755,341384957,128901920,90219589,30496322,475710811,71.763127746113,71.5244907389233,28.1431223815078,150.390552420179,26.9260297151745,67.1257696217337,17140.0854666991,17.8791597309768,15.0238901717663,71.3509529338041,67.7505996484586,81.2495399607685,82.183467935733,136.817807144,8413330158,5456006199,6743101,1169744,2201806,1774.11926,934.580507614,692916338,325427341,865727914,542322022,6262215380,4108424539,1285386864,805259638,7127943294,87.8544500385022,88.3390329942341,34.6945470184337,136.86365089433,51.4296716331675,83.6831215590963,14954.2827132221,59.0184350905996,54.3579976958455,92.4649352121524,94.1098797395782,98.3441129681764,99.4948830117677,170.51203972,7776657690,3755854396,2318801,489844,669556,898.136847,430.848877328,865337306,235977887,701450041,342490110,5718538804,2831232714,1356668845,582131572,6419988845,89.0739679159053,89.2085689585097,42.2497843712265,133.230964407215,63.8456604880116,80.1881684200061,13969.8112926548,48.4749893087091,39.1643238646467,92.4369654828704,91.5321441576826,95.7908911966376,96.6543211071678
