0	3	0
1	3	0.0428484658204145
2	3	0.342581546526421
3	3	0.48444281966719
4	3	0.759350839398303
5	3	0.834410154618945
6	3	0.906717542453342
7	3	0.939244146730604
8	3	0.972341249018017
9	3	0.978099681177381
10	3	0.983945777628756
11	3	0.985407285995707
12	3	0.993523375564791
13	3	0.993745381605295
14	3	0.994358637173321
15	3	0.994464391562598
16	3	0.999551510560525
17	3	0.999560874670672
18	3	0.999658989815687
19	3	0.999667744532154
20	3	0.999876595845972
21	3	0.999876885901894
22	3	0.999926695962337
23	3	0.999926695962337
24	3	0.999936707035313
25	3	0.999939345162987
26	3	0.999971996067553
27	3	0.999973950215739
28	3	0.999978034203125
29	3	0.999978034203125
30	3	0.999983984493188
31	3	0.999983984493188
32	3	0.999990950255224
33	3	0.999990950255224
34	3	0.999990950255224
35	3	0.999990950255224
36	3	0.999990950255224
37	3	0.999990950255224
38	3	0.999990950255224
39	3	0.999990950255224
40	3	0.999990950255224
41	3	0.999990950255224
42	3	1
43	3	1
44	3	1
45	3	1
46	3	1
47	3	1
48	3	1
49	3	1
0	4	0
1	4	0.0484624816887486
2	4	0.357330292624557
3	4	0.506822477601077
4	4	0.806180829602413
5	4	0.868706673573002
6	4	0.922687520451464
7	4	0.945758310609746
8	4	0.974339880513786
9	4	0.977391997033652
10	4	0.982916388752181
11	4	0.983681895614653
12	4	0.994675892426119
13	4	0.996051427009564
14	4	0.997216781245923
15	4	0.998610747405155
16	4	0.999718662577409
17	4	0.999735750260834
18	4	0.999817585573675
19	4	0.999826777797429
20	4	0.99986003269006
21	4	0.999867888385246
22	4	0.999901439302387
23	4	0.999906875991321
24	4	0.99993856386864
25	4	0.999945136054573
26	4	0.999963841563488
27	4	0.999966446137342
28	4	0.999978075040452
29	4	0.999978075040452
30	4	0.999979908625099
31	4	0.999979908625099
32	4	0.999979908625099
33	4	0.999979908625099
34	4	0.999985366669035
35	4	0.999985366669035
36	4	0.999987938105817
37	4	0.999987938105817
38	4	0.999987938105817
39	4	0.999987938105817
40	4	0.999987938105817
41	4	0.999987938105817
42	4	1
43	4	1
44	4	1
45	4	1
46	4	1
47	4	1
48	4	1
49	4	1
0	5	0
1	5	0.0658123833749886
2	5	0.399799634874285
3	5	0.545556005798443
4	5	0.79776102711646
5	5	0.848085213972035
6	5	0.895695272826394
7	5	0.948442070692518
8	5	0.983201512624479
9	5	0.990019054572247
10	5	0.994246175492251
11	5	0.994977794417094
12	5	0.996209784384031
13	5	0.996442238624477
14	5	0.996542877599921
15	5	0.99668010187669
16	5	0.996941964243427
17	5	0.996974495834484
18	5	0.999085562574568
19	5	0.999129947827643
20	5	0.999157646148765
21	5	0.999161578787755
22	5	0.999166196916641
23	5	0.999262477326082
24	5	0.999273849316038
25	5	0.999324934427164
26	5	0.999324934427164
27	5	0.999358517335001
28	5	0.999358566111919
29	5	0.999378217983653
30	5	0.999380883293799
31	5	0.999393033972405
32	5	0.999393117589978
33	5	0.999393117589978
34	5	0.999889131808101
35	5	0.999889131808101
36	5	0.999889131808101
37	5	0.999889131808101
38	5	0.999889131808101
39	5	0.999889131808101
40	5	0.999889131808101
41	5	0.999889131808101
42	5	0.999889131808101
43	5	0.999889131808101
44	5	0.999992915152704
45	5	0.999992915152704
46	5	0.999992915152704
47	5	0.999992915152704
48	5	0.999992915152704
49	5	1
0	6	0
1	6	0.0685683651918671
2	6	0.429768143323979
3	6	0.585966299838324
4	6	0.846134854810779
5	6	0.89118199630747
6	6	0.936590255671532
7	6	0.958165235678801
8	6	0.985338714188234
9	6	0.993446371469631
10	6	0.996428447412335
11	6	0.997107897645953
12	6	0.998732258253124
13	6	0.998789504046029
14	6	0.998926720953475
15	6	0.999098214004092
16	6	0.999150112662495
17	6	0.999151497188393
18	6	0.99917751391845
19	6	0.999185322120285
20	6	0.999282847413078
21	6	0.999342353942998
22	6	0.999342415727115
23	6	0.99951924842325
24	6	0.99951924842325
25	6	0.99951924842325
26	6	0.999825192137886
27	6	0.999837349567119
28	6	0.99996935039728
29	6	1
30	6	1
31	6	1
32	6	1
33	6	1
34	6	1
35	6	1
36	6	1
37	6	1
38	6	1
39	6	1
40	6	1
41	6	1
42	6	1
43	6	1
44	6	1
45	6	1
46	6	1
47	6	1
48	6	1
49	6	1
0	7	0
1	7	0.0721682461337307
2	7	0.434910418666933
3	7	0.587976504898912
4	7	0.829573423458724
5	7	0.8736505316877
6	7	0.917988035528435
7	7	0.936887513764164
8	7	0.964807143555425
9	7	0.989309259678641
10	7	0.994191168047008
11	7	0.994996514841595
12	7	0.997138494159764
13	7	0.998856552689253
14	7	0.998969701091155
15	7	0.999109851637096
16	7	0.999195333885039
17	7	0.999292172832655
18	7	0.999351400295007
19	7	0.999352913533796
20	7	0.999391902121922
21	7	0.999657172696338
22	7	0.999657315314927
23	7	0.999793828160769
24	7	0.99980287425409
25	7	0.99980287425409
26	7	0.999826302598565
27	7	0.999926745906869
28	7	1
29	7	1
30	7	1
31	7	1
32	7	1
33	7	1
34	7	1
35	7	1
36	7	1
37	7	1
38	7	1
39	7	1
40	7	1
41	7	1
42	7	1
43	7	1
44	7	1
45	7	1
46	7	1
47	7	1
48	7	1
49	7	1
0	8	0
1	8	0.068684759903935
2	8	0.44049636481726
3	8	0.595665781748174
4	8	0.841130217502078
5	8	0.890041999711985
6	8	0.934334052013873
7	8	0.953981174467886
8	8	0.98605831095592
9	8	0.992810806685667
10	8	0.996102052733958
11	8	0.996647812765923
12	8	0.998672801283488
13	8	0.998880644077727
14	8	0.999007831245518
15	8	0.999173949850639
16	8	0.999263272078109
17	8	0.999265869098575
18	8	0.999300877316384
19	8	0.999302201605864
20	8	0.999418284601586
21	8	0.999464180254829
22	8	0.999527847357319
23	8	0.999849145573631
24	8	0.999852124508872
25	8	0.999852124508872
26	8	0.99986207911747
27	8	0.99986207911747
28	8	1
29	8	1
30	8	1
31	8	1
32	8	1
33	8	1
34	8	1
35	8	1
36	8	1
37	8	1
38	8	1
39	8	1
40	8	1
41	8	1
42	8	1
43	8	1
44	8	1
45	8	1
46	8	1
47	8	1
48	8	1
49	8	1
0	9	0
1	9	0.069203015713302
2	9	0.438635612492156
3	9	0.591364400695724
4	9	0.836579441744139
5	9	0.882140379061605
6	9	0.933961659910819
7	9	0.95474044748488
8	9	0.98137519834358
9	9	0.990669440220132
10	9	0.996228909603222
11	9	0.99658779830593
12	9	0.998460530387878
13	9	0.998628075286703
14	9	0.998705194972511
15	9	0.998856433389864
16	9	0.998961010431452
17	9	0.998962010433283
18	9	0.999036777173605
19	9	0.9990380210089
20	9	0.99912314450443
21	9	0.999349323286712
22	9	0.999349323286712
23	9	0.999349323286712
24	9	0.999349437138912
25	9	0.999349437138912
26	9	0.999349437138912
27	9	0.999349437138912
28	9	0.999398237987286
29	9	0.999399998901326
30	9	1
31	9	1
32	9	1
33	9	1
34	9	1
35	9	1
36	9	1
37	9	1
38	9	1
39	9	1
40	9	1
41	9	1
42	9	1
43	9	1
44	9	1
45	9	1
46	9	1
47	9	1
48	9	1
49	9	1
0	10	0
1	10	0.068371653399095
2	10	0.434329726279062
3	10	0.589920098592358
4	10	0.832485231752847
5	10	0.875643102114768
6	10	0.925156717903778
7	10	0.945069332367503
8	10	0.980871072563177
9	10	0.990815124969351
10	10	0.995573404299333
11	10	0.995994913520334
12	10	0.997869647724894
13	10	0.998261292033431
14	10	0.998568888623663
15	10	0.998707429125549
16	10	0.998733791196458
17	10	0.998812724747476
18	10	0.998836081989116
19	10	0.999232558413122
20	10	0.999743174598734
21	10	0.999964772379538
22	10	0.999964772379538
23	10	0.999964772379538
24	10	0.999967073475558
25	10	0.999982060387339
26	10	0.999982060387339
27	10	0.999990605719646
28	10	0.999990605719646
29	10	1
30	10	1
31	10	1
32	10	1
33	10	1
34	10	1
35	10	1
36	10	1
37	10	1
38	10	1
39	10	1
40	10	1
41	10	1
42	10	1
43	10	1
44	10	1
45	10	1
