type,K,RendertimeFeet,nTravFeet,nTravPFeet,nbNodesFeet,nbKdNodesFeet,nbBSPNodesFeet,SAFeet,BuildtimeFeet,nbPrimIntFeet,nbPrimIntPFeet,nbBSPNodeTravFeet,nbBSPNodeTravPFeet,nbKdNodeTravFeet,nbKdNodeTravPFeet,nbLeafNodeTravFeet,nbLeafNodeTravPFeet,nbNodeTravFeet,nbKdNodeTravPercFeet,nbKdNodeTravPPercFeet,nbKdNodePercFeet,nbNodesTovKdFeet,SATovKdFeet,RendertimeTovKdFeet,BuildtimeTovKdFeet,nbPrimIntTovKdFeet,nbPrimIntPTovKdFeet,nbLeafNodeTravTovKdFeet,nbLeafNodeTravPTovKdFeet,nbNodeTravTovKdFeet,nbNodeTravPTovKdFeet,RendertimeSponza,nTravSponza,nTravPSponza,nbNodesSponza,nbKdNodesSponza,nbBSPNodesSponza,SASponza,BuildtimeSponza,nbPrimIntSponza,nbPrimIntPSponza,nbBSPNodeTravSponza,nbBSPNodeTravPSponza,nbKdNodeTravSponza,nbKdNodeTravPSponza,nbLeafNodeTravSponza,nbLeafNodeTravPSponza,nbNodeTravSponza,nbKdNodeTravPercSponza,nbKdNodeTravPPercSponza,nbKdNodePercSponza,nbNodesTovKdSponza,SATovKdSponza,RendertimeTovKdSponza,BuildtimeTovKdSponza,nbPrimIntTovKdSponza,nbPrimIntPTovKdSponza,nbLeafNodeTravTovKdSponza,nbLeafNodeTravPTovKdSponza,nbNodeTravTovKdSponza,nbNodeTravPTovKdSponza,RendertimeConference,nTravConference,nTravPConference,nbNodesConference,nbKdNodesConference,nbBSPNodesConference,SAConference,BuildtimeConference,nbPrimIntConference,nbPrimIntPConference,nbBSPNodeTravConference,nbBSPNodeTravPConference,nbKdNodeTravConference,nbKdNodeTravPConference,nbLeafNodeTravConference,nbLeafNodeTravPConference,nbNodeTravConference,nbKdNodeTravPercConference,nbKdNodeTravPPercConference,nbKdNodePercConference,nbNodesTovKdConference,SATovKdConference,RendertimeTovKdConference,BuildtimeTovKdConference,nbPrimIntTovKdConference,nbPrimIntPTovKdConference,nbLeafNodeTravTovKdConference,nbLeafNodeTravPTovKdConference,nbNodeTravTovKdConference,nbNodeTravPTovKdConference
bspclusterfastkd,3,10.766754269,711834125,264283798,963205,481602,0,919.833449,30.603156379,147832847,67184380,0,0,585382577,219257770,126451548,45026028,585382577,100,100,100,99.9819385724621,99.9926375787131,101.571069606906,3435.20061673945,100.17034525796,100.259002949076,100.005315361774,100.029780535118,99.9810472718039,99.9849984495692,156.703868063,8654886106,5536295888,4934455,2467227,0,3438.816884,208.438982881,1159049064,591169428,0,0,7262641839,4680728253,1392244267,855567635,7262641839,100,100,100,100.153850057085,99.6873362113843,95.8462141268992,3335.24554927519,98.7208097126787,98.746424643768,100.151774966051,99.9893244853349,100.202546513415,100.136290772631,205.177519653,8176612255,3907983725,1760555,880277,0,1403.633661,103.557233143,1779186555,600639921,0,0,6707528817,3272525044,1469083438,635458681,6707528817,100,100,100,101.155916588765,99.7798035667841,96.490602827526,3357.73186637743,99.667550022192,99.6858506156546,100.096361429942,99.9170950232241,100.081196185873,99.6632988999875
bspclusterfastkd,4,8.27508928,627498003,236514252,1250689,281006,344338,380.284685,59.167932242,59624974,28245943,108703092,46006042,413992117,153044973,104802794,37463237,522695209,79.203350226231,76.8873110242618,44.9362271006038,129.82315371209,41.3397324540435,78.0652783803443,6641.59326612434,40.4014016693927,42.1513167575027,82.8842084619247,83.2282913173045,89.2742907853481,90.7703997270436,142.503173878,8712390631,5652062832,6174695,1646318,1441029,2178.368935,355.556970444,868259729,436544975,630896144,360516855,6709080181,4425043045,1372414306,866502932,7339976325,91.4046569625686,92.466568958838,53.324682972144,125.326804516047,63.1484035762866,87.1605141985546,5689.28991494909,73.9531277407519,72.9186142512313,98.7252969846136,101.267321589651,101.269529107668,102.378987147803,177.729345818,8204494123,3906554498,2197131,655422,443143,1020.067405,167.636359275,1090657427,304003410,506839882,232580848,6259767717,3059569006,1437886524,614404644,6766607599,92.5096900539215,92.9352897554948,59.6616495155043,126.240191400206,72.5133117876825,83.5823132433014,5435.42858782155,61.0971083145341,50.4542529664951,97.9707520203816,96.6066386891616,100.9626944743,100.260963785233
bspclusterfastkd,5,7.465590361,590565186,225464040,1397627,228766,470047,282.571619,84.125732571,33109784,14411088,132156142,53956889,361455595,137304939,96953449,34202212,493611737,73.2267018602112,71.7889923126741,32.7363686708748,145.075510261278,30.7176060181491,70.4286528018076,9443.10334635491,22.4349226981773,21.5056135710621,76.6764851518995,75.9836013111256,84.3069478832716,87.2184077035983,135.805723181,8588536767,5547159859,6633159,1320218,1996361,1859.234903,498.522415393,745362637,354941897,792557308,475705018,6465963111,4241017289,1330016348,830437552,7258520419,89.0810073920108,89.9145002177886,39.8066200141773,134.632175567677,53.897075977978,83.0640914264572,7976.88917961507,63.4854945659293,59.2879834865658,95.6753790576497,97.0523970927619,100.145683351441,100.906322883579,171.718965555,8064210896,3833674742,2328261,529478,634652,915.501642,223.719256507,928845931,227509513,609150087,278492180,6065202948,2961008197,1389857861,594174365,6674353035,90.8732714046493,91.403236684976,45.48272100195,133.774506057961,65.0800679279437,80.7557598480739,7253.85619040748,52.0326539286669,37.7588610640456,94.6983072522411,93.4257069155829,99.5861894497783,98.6575473124395
bspclusterfastkd,6,7.189951289,580536539,218708140,1432119,209231,506828,258.232616,103.917773417,27660452,10981605,132181532,53468148,353542016,132938609,94812991,32301383,485723548,72.7866741185873,71.3164110247355,29.2197989271834,148.655824966083,28.0717780058583,67.8283375471811,11664.7575469447,18.7424992689969,16.3878087150702,74.9836851767767,71.7607214314082,82.9596761531499,85.0044188155075,131.349780908,8442865498,5463227333,6677895,1219265,2119682,1781.421071,608.880471195,695923228,326235319,821311664,513634357,6323346331,4139262966,1298207503,810330010,7144657995,88.504534932606,88.9609780456357,36.5164526421054,135.540175060256,51.6413427144326,80.3386628680291,9742.73551676794,59.2745438479739,54.4929589014016,93.3871941738042,94.7024489888455,98.5747254149333,99.5408949392657,168.56387711,7791205527,3774087930,2351149,507837,667737,918.431767,272.771770076,958394860,248937111,646062705,293433760,5789202781,2892247286,1355940041,588406884,6435265486,89.9605897160651,90.7889786904926,43.1990670089675,135.08957807723,65.2883610923566,79.2719891769639,8844.33116678218,53.6879437300277,41.3151154164437,92.3873082430509,92.5188502396857,96.0188297633878,97.0185034548884
bspclusterfastkd,7,7.124213861,574274364,216532896,1447333,204408,519258,250.951422,119.893473876,26495995,10298676,135851324,53246950,346052652,131467530,92370388,31818416,481903976,71.8094618916363,71.1733752546092,28.2461798675079,150.235058061261,27.2802588525009,67.2081858553763,13458.0279988534,17.9534725939708,15.3686762824272,73.0519311794384,70.687762408336,82.307308242497,84.2327138345564,130.540932591,8422831620,5456691048,6679993,1181632,2158364,1778.117084,708.780970219,696827763,338130577,857729569,531623945,6276136972,4118444272,1288965079,806622831,7133866541,87.9766524356683,88.5673947092549,35.3782459619712,135.582757833312,51.5455639410878,79.8439396046812,11341.2498164198,59.3515866845431,56.4798921595863,92.7223358651516,94.2691947272391,98.4258359067689,99.4803709853572,169.212853527,7783728304,3755534363,2311513,493955,661801,928.588837,320.616247119,1020979433,246255925,616602702,283050645,5810366276,2888811925,1356759326,583671793,6426968978,90.4060109188223,91.0762008519177,42.7386922499213,132.812219000171,66.010394538528,79.5771889171844,10395.6368585402,57.1938442453871,40.8701294977192,92.4431304280629,91.7743226228058,95.8950398450051,96.5976678965921
bspclusterfastkd,8,7.132995113,568318694,214476862,1449257,202899,521729,253.200355,133.561702706,26993381,10398943,138789963,53067825,339577294,130284761,89951437,31124276,478367257,70.9867343617124,71.0569530772803,28.0004360858261,150.434771777255,27.5247343525518,67.2910261557903,14992.285038391,18.2904973375075,15.5183043574157,71.138882573662,69.1456616513994,81.703250514407,83.6116687081808,130.971164442,8416824309,5453769196,6637069,1166807,2151727,1766.371965,796.404297106,679035998,323094991,851360854,530039831,6277688114,4117450982,1287775341,806278383,7129048968,88.0578621661671,88.5951397791391,35.1603147654958,134.711536217176,51.2050864844243,80.1070862303827,12743.3162963709,57.8361914337536,53.9684118806638,92.6367514779368,94.2289394377314,98.359367933638,99.4252317714503,169.499838897,7694868998,3743938375,2345521,496746,676014,941.929845,371.126668254,941803115,251399515,653293211,296360612,5705107392,2865646682,1336468395,581931081,6358400603,89.7255103635376,90.6274532458431,42.3570039905863,134.76621101482,66.9587638991449,79.7121520037877,12033.3829191648,52.758497309642,41.7237909451877,91.0606028529845,91.5006197188839,94.8719499444252,96.297529836677
bspclusterfastkd,9,7.085941521,567699789,213899959,1445527,202012,520751,251.101946,144.652599937,26088171,9956561,138086416,52319130,339820454,130565335,89792919,31015494,477906870,71.1059989574956,71.3922502931017,27.9499642344724,150.047592899575,27.2966219145262,66.8471334515566,16237.2369164355,17.6771343395605,14.8581393273504,71.013517223603,68.9039916647381,81.6246182212387,83.398198154963,131.079430795,8421456063,5451619598,6633777,1160322,2156566,1766.876214,882.744314855,686417721,322477003,877599390,543264637,6258371170,4104509248,1285485503,803845713,7135970560,87.7017515330108,88.3112937410035,34.9822484208089,134.644719015603,51.2197040814912,80.1733061659889,14124.8484644015,58.4649220839642,53.8651857959198,92.4720308570512,93.9446357543695,98.4548650212959,99.4312876197221,167.741961885,7810240999,3760425740,2347445,495462,678260,894.068181,428.84258387,847209511,211043665,624071347,285958596,5827500390,2890089275,1358669262,584377869,6451571737,90.3268323992907,90.9964015778527,42.2128919795318,134.876757963661,63.5564321048952,78.8854600110617,13904.7593858708,47.4594955090976,35.026088887905,92.5732643872507,91.885343315252,96.2621308583083,96.7251293824298
bspclusterfastkd,10,7.09147575,563623690,212850055,1438705,202046,517306,248.888775,154.993046395,26074306,9894877,138552469,52316317,336452422,129833907,88618799,30699831,475004891,70.8313595027804,71.2784778129068,28.087222945095,149.339460378522,27.0560340059833,66.8993420879697,17397.9507856186,17.667739527344,14.7660885212269,70.0849541278585,68.202715047288,81.128971594604,83.0633726879038,136.949964968,8398763040,5441695948,6694589,1163119,2184175,1765.40257,968.201450059,696563846,332685273,900729508,563383902,6219777716,4078857835,1278255816,799454211,7120507224,87.3502058257304,87.8639688771554,34.7480382661338,135.879010528986,51.1769848411713,83.7639544527206,15492.2535721384,59.3291078260149,55.5703317600955,91.9519597727872,93.4314053556343,98.2415176362614,99.3129366386818,170.434036524,7709718820,3749918509,2338741,494110,675260,942.208065,482.22167043,955034443,253460597,664177027,301178552,5706162922,2864973540,1339378871,583766417,6370339949,89.5739154846162,90.4875526112281,42.2543762880867,134.376653679507,66.9785416643266,80.1514851838638,15635.5188364746,53.4996978552476,42.0658606364871,91.2589088511964,91.7892009390239,95.0500936486056,96.4237578216122
